step_time,reward,total_stopped,total_wait_time
5.0,,0,0.0
10.0,0.0,0,0.0
15.0,0.0,0,0.0
20.0,0.0,0,0.0
25.0,0.0,0,0.0
30.0,0.0,0,0.0
35.0,0.0,0,0.0
40.0,0.0,0,0.0
45.0,0.0,0,0.0
50.0,0.0,0,0.0
55.0,0.0,0,0.0
60.0,0.0,0,0.0
65.0,0.0,0,0.0
70.0,0.0,0,0.0
75.0,0.0,0,0.0
80.0,0.0,0,0.0
85.0,0.0,0,0.0
90.0,0.0,0,0.0
95.0,0.0,0,0.0
100.0,0.0,0,0.0
105.0,0.0,0,0.0
110.0,0.0,0,0.0
115.0,0.0,0,0.0
120.0,0.0,0,0.0
125.0,0.0,0,0.0
130.0,0.0,0,0.0
135.0,0.0,0,0.0
140.0,0.0,0,0.0
145.0,0.0,1,1.0
150.0,-1.0,1,6.0
155.0,-10.1,2,15.0
160.0,-11.1,2,25.0
165.0,-11.1,0,11.0
170.0,7.900000000000002,1,13.0
175.0,-7.1,1,18.0
180.0,-6.699999999999999,2,24.0
185.0,-6.699999999999999,2,34.0
190.0,-18.2,2,44.0
195.0,-18.2,2,54.0
200.0,-19.799999999999997,2,64.0
205.0,-15.399999999999999,2,74.0
210.0,-22.4,2,84.0
215.0,-18.0,2,94.0
220.0,-22.0,4,111.0
225.0,-22.0,4,129.0
230.0,-40.3,4,151.0
235.0,28.700000000000003,3,94.0
240.0,28.700000000000003,2,86.0
245.0,-8.099999999999994,3,98.0
250.0,-8.099999999999994,4,116.0
255.0,-35.0,4,110.0
260.0,-18.599999999999994,5,131.0
265.0,-35.3,6,157.0
270.0,-35.3,6,144.0
275.0,-18.599999999999994,8,180.0
280.0,-79.0,9,223.0
285.0,-79.0,6,165.0
290.0,18.599999999999994,5,188.0
295.0,18.599999999999994,5,186.0
300.0,-29.400000000000006,6,170.0
305.0,-20.599999999999994,7,201.0
310.0,-20.599999999999994,4,183.0
315.0,-16.799999999999983,6,204.0
320.0,-64.6,8,240.0
325.0,-64.6,5,224.0
330.0,-25.19999999999999,6,250.0
335.0,-25.19999999999999,4,211.0
340.0,-0.4000000000000057,6,208.0
345.0,-42.099999999999994,9,250.0
350.0,-42.099999999999994,7,228.0
355.0,-25.19999999999999,6,214.0
360.0,-9.400000000000006,7,246.0
365.0,-66.0,8,272.0
370.0,-66.0,7,293.0
375.0,-69.4,7,305.0
380.0,-32.69999999999999,8,333.0
385.0,-32.69999999999999,8,342.0
390.0,-63.89999999999998,8,281.0
395.0,8.800000000000011,6,311.0
400.0,8.800000000000011,7,310.0
405.0,-47.89999999999998,8,348.0
410.0,12.300000000000011,7,280.0
415.0,12.300000000000011,7,290.0
420.0,-60.29999999999998,9,332.0
425.0,-60.29999999999998,7,283.0
430.0,-7.599999999999966,8,214.0
435.0,40.70000000000002,7,203.0
440.0,-26.400000000000006,5,229.0
445.0,-26.400000000000006,7,202.0
450.0,-11.900000000000006,7,238.0
455.0,-22.900000000000006,5,216.0
460.0,-22.900000000000006,8,222.0
465.0,-50.099999999999994,14,275.0
470.0,-50.099999999999994,11,280.0
475.0,-64.0,14,326.0
480.0,-117.0,16,401.0
485.0,-119.89999999999998,20,491.0
490.0,-119.89999999999998,19,530.0
495.0,-141.2,19,621.0
500.0,-215.8,24,733.0
505.0,-198.89999999999998,27,864.0
510.0,-219.69999999999993,28,1001.0
515.0,-219.69999999999993,26,1042.0
520.0,-215.29999999999995,22,1160.0
525.0,-215.29999999999995,20,1203.0
530.0,-221.10000000000002,20,1199.0
535.0,-116.29999999999995,23,1225.0
540.0,-145.89999999999986,24,1243.0
545.0,-209.5,22,1274.0
550.0,-79.20000000000005,20,1300.0
555.0,-79.20000000000005,22,1369.0
560.0,-257.0,27,1495.0
565.0,-263.0999999999999,24,1464.0
570.0,-129.5,24,1517.0
575.0,-129.5,22,1574.0
580.0,-275.29999999999995,24,1691.0
585.0,-275.29999999999995,22,1643.0
590.0,-185.89999999999986,21,1525.0
595.0,-46.299999999999955,23,1572.0
600.0,-268.5,24,1689.0
605.0,-268.5,25,1725.0
610.0,-274.0999999999999,27,1701.0
615.0,-152.0999999999999,32,1851.0
620.0,-297.79999999999995,34,1887.0
625.0,-297.79999999999995,33,1980.0
630.0,-376.29999999999995,33,2142.0
635.0,-376.29999999999995,33,2199.0
640.0,-359.39999999999986,31,2321.0
645.0,-428.89999999999986,31,2439.0
650.0,-338.7999999999997,36,2577.0
655.0,-338.7999999999997,42,2655.0
660.0,-443.5999999999999,44,2773.0
665.0,-290.9000000000001,41,2785.0
670.0,-487.0,35,2970.0
675.0,-487.0,36,2971.0
680.0,-401.5,38,2983.0
685.0,-149.29999999999973,39,3005.0
690.0,-149.29999999999973,37,3075.0
695.0,-475.7999999999997,34,3187.0
700.0,-526.5,34,3360.0
705.0,-526.5,34,3413.0
710.0,-484.4000000000001,40,3603.0
715.0,-472.9000000000001,42,3619.0
720.0,-472.9000000000001,47,3744.0
725.0,-614.6999999999998,46,3872.0
730.0,-411.4000000000001,44,3991.0
735.0,-411.4000000000001,45,4089.0
740.0,-613.1999999999998,45,4080.0
745.0,-399.9000000000001,46,4105.0
750.0,-433.0,47,4236.0
755.0,-680.5,43,4462.0
760.0,-680.5,44,4584.0
765.0,-691.5,50,4820.0
770.0,-752.8999999999996,51,4970.0
775.0,-752.8999999999996,54,5117.0
