step_time,reward,total_stopped,total_wait_time
5.0,,0,0.0
10.0,,0,0.0
15.0,0.0,0,0.0
20.0,0.0,0,0.0
25.0,0.0,0,0.0
30.0,0.0,0,0.0
35.0,0.0,0,0.0
40.0,0.0,0,0.0
45.0,0.0,0,0.0
50.0,0.0,0,0.0
55.0,0.0,0,0.0
60.0,0.0,0,0.0
65.0,0.0,0,0.0
70.0,0.0,0,0.0
75.0,0.0,0,0.0
80.0,0.0,0,0.0
85.0,0.0,0,0.0
90.0,0.0,0,0.0
95.0,0.0,0,0.0
100.0,0.0,0,0.0
105.0,0.0,0,0.0
110.0,0.0,0,0.0
115.0,0.0,0,0.0
120.0,0.0,0,0.0
125.0,0.0,0,0.0
130.0,0.0,0,0.0
135.0,0.0,0,0.0
140.0,0.0,0,0.0
145.0,0.0,1,3.0
150.0,-6.0,1,8.0
155.0,-6.0,0,0.0
160.0,-6.0,0,0.0
165.0,5.4,0,0.0
170.0,5.4,0,0.0
175.0,0.0,1,3.0
180.0,0.0,1,8.0
185.0,-12.0,2,14.0
190.0,-12.0,0,0.0
195.0,-12.0,0,0.0
200.0,10.8,0,0.0
205.0,10.8,0,0.0
210.0,0.0,0,0.0
215.0,0.0,0,0.0
220.0,0.0,1,2.0
225.0,-2.0,1,7.0
230.0,-2.0,1,12.0
235.0,-10.2,1,17.0
240.0,-10.2,1,22.0
245.0,-13.2,2,29.0
250.0,-13.2,2,39.0
255.0,-21.4,1,48.0
260.0,-21.4,1,42.0
265.0,-7.299999999999997,1,47.0
270.0,-7.299999999999997,1,52.0
275.0,-7.299999999999997,2,62.0
280.0,-22.6,1,62.0
285.0,-22.6,2,70.0
290.0,-18.4,2,80.0
295.0,-18.4,2,90.0
300.0,-18.4,4,108.0
305.0,-39.599999999999994,2,103.0
310.0,-39.599999999999994,2,106.0
315.0,-12.799999999999997,1,115.0
320.0,-12.799999999999997,2,103.0
325.0,-16.0,3,118.0
330.0,-16.0,2,21.0
335.0,-16.0,2,31.0
340.0,70.5,4,46.0
345.0,70.5,4,66.0
350.0,-49.3,5,89.0
355.0,-49.3,3,43.0
360.0,-49.3,3,58.0
365.0,13.100000000000009,4,74.0
370.0,13.100000000000009,4,94.0
375.0,-49.8,4,114.0
380.0,-49.8,4,134.0
385.0,-50.2,3,153.0
390.0,-50.2,3,148.0
395.0,-32.2,3,163.0
400.0,-32.2,0,50.0
405.0,-32.2,1,1.0
410.0,142.0,1,3.0
415.0,142.0,1,2.0
420.0,-2.2,1,6.0
425.0,-2.2,4,20.0
430.0,-2.2,5,42.0
435.0,-38.4,7,72.0
440.0,-38.4,8,112.0
445.0,-74.19999999999999,5,114.0
450.0,-74.19999999999999,5,130.0
455.0,-39.2,3,153.0
460.0,-39.2,0,21.0
465.0,126.0,0,0.0
470.0,126.0,3,6.0
475.0,126.0,4,22.0
