step_time,reward,total_stopped,total_wait_time
5.0,,0,0.0
10.0,0.0,0,0.0
15.0,0.0,0,0.0
20.0,0.0,0,0.0
25.0,0.0,0,0.0
30.0,0.0,0,0.0
35.0,0.0,0,0.0
40.0,0.0,0,0.0
45.0,0.0,0,0.0
50.0,0.0,0,0.0
55.0,0.0,0,0.0
60.0,0.0,1,2.0
65.0,0.0,0,0.0
70.0,0.0,0,0.0
75.0,0.0,0,0.0
80.0,0.0,0,0.0
85.0,0.0,0,0.0
90.0,0.0,0,0.0
95.0,0.0,0,0.0
100.0,0.0,0,0.0
105.0,0.0,0,0.0
110.0,0.0,0,0.0
115.0,0.0,0,0.0
120.0,0.0,0,0.0
125.0,0.0,0,0.0
130.0,0.0,0,0.0
135.0,0.0,0,0.0
140.0,0.0,0,0.0
145.0,0.0,0,0.0
150.0,0.0,0,0.0
155.0,0.0,0,2.0
160.0,0.0,0,0.0
165.0,0.0,0,0.0
170.0,0.0,0,0.0
175.0,0.0,0,0.0
180.0,0.0,0,0.0
185.0,0.0,1,2.0
190.0,0.0,1,7.0
195.0,-8.0,1,12.0
200.0,-11.8,2,21.0
205.0,-11.8,0,7.0
210.0,8.100000000000001,2,7.0
215.0,-2.9000000000000004,2,17.0
220.0,-2.9000000000000004,2,27.0
225.0,-17.1,1,18.0
230.0,3.3000000000000007,2,24.0
235.0,3.3000000000000007,3,28.0
240.0,-12.099999999999998,5,49.0
245.0,-39.099999999999994,5,72.0
250.0,-33.699999999999996,6,100.0
255.0,-33.699999999999996,8,135.0
260.0,-66.39999999999999,8,175.0
265.0,-66.39999999999999,4,154.0
270.0,-18.099999999999994,7,184.0
275.0,-74.4,11,235.0
280.0,-74.4,13,298.0
285.0,-119.29999999999998,13,363.0
290.0,-78.09999999999997,9,367.0
295.0,-78.09999999999997,11,419.0
300.0,-120.80000000000001,15,485.0
305.0,-116.30000000000001,15,560.0
310.0,-116.30000000000001,16,636.0
315.0,-172.5,15,642.0
320.0,-111.60000000000002,14,711.0
325.0,-111.60000000000002,13,704.0
330.0,-99.39999999999998,11,626.0
335.0,7.5,13,683.0
340.0,-174.60000000000002,19,766.0
345.0,-174.60000000000002,21,769.0
350.0,-135.69999999999993,18,863.0
355.0,-135.69999999999993,18,952.0
360.0,-224.79999999999995,16,954.0
365.0,-147.19999999999993,18,964.0
370.0,-40.39999999999998,15,905.0
375.0,-29.399999999999977,12,904.0
380.0,-29.399999999999977,14,908.0
385.0,-131.89999999999998,17,989.0
390.0,-124.29999999999995,15,875.0
395.0,10.5,12,861.0
400.0,10.5,12,903.0
405.0,-165.89999999999998,17,976.0
410.0,-165.89999999999998,16,969.0
415.0,-132.0,12,897.0
420.0,-24.899999999999977,12,826.0
425.0,-18.699999999999932,12,777.0
430.0,-33.60000000000002,12,812.0
435.0,-153.69999999999993,15,883.0
440.0,-153.69999999999993,16,931.0
445.0,-179.29999999999995,17,1012.0
450.0,-176.69999999999993,18,1100.0
455.0,-249.89999999999998,19,1195.0
460.0,-212.5999999999999,20,1291.0
465.0,-212.5999999999999,18,1320.0
470.0,-211.0999999999999,16,1403.0
475.0,-211.0999999999999,13,1321.0
480.0,-101.5,13,1343.0
485.0,-188.0999999999999,11,1397.0
490.0,-188.0999999999999,9,1300.0
495.0,-70.70000000000005,13,1358.0
500.0,-240.0,20,1439.0
505.0,-240.0,18,1401.0
510.0,-157.89999999999986,19,1491.0
515.0,-157.89999999999986,22,1596.0
520.0,-304.5,24,1715.0
525.0,-351.5999999999999,26,1839.0
530.0,-351.5999999999999,27,1815.0
535.0,-232.79999999999995,27,1646.0
540.0,-15.200000000000045,26,1780.0
545.0,-376.29999999999995,25,1907.0
550.0,-376.29999999999995,23,1871.0
555.0,-221.20000000000005,22,1823.0
560.0,-1.5,22,1791.0
565.0,-1.5,22,1905.0
570.0,-352.5,23,1898.0
575.0,-252.5,22,1889.0
580.0,-75.70000000000005,22,1891.0
585.0,-75.70000000000005,24,2010.0
590.0,-373.5999999999999,24,2130.0
595.0,-408.5,30,2270.0
600.0,-408.5,31,2266.0
605.0,-310.0,30,2416.0
610.0,-310.0,30,2569.0
615.0,-475.5999999999999,31,2721.0
620.0,-408.9000000000001,33,2879.0
625.0,-430.0999999999999,35,2919.0
630.0,-432.9000000000001,35,3094.0
635.0,-432.9000000000001,33,3123.0
640.0,-433.4000000000001,31,2995.0
645.0,-184.5,27,2866.0
650.0,-169.4000000000001,25,2735.0
655.0,-159.0999999999999,25,2606.0
660.0,-146.0999999999999,22,2601.0
665.0,-162.0999999999999,20,2402.0
670.0,-59.0,20,2242.0
675.0,-114.59999999999991,19,2236.0
680.0,-114.59999999999991,20,2196.0
685.0,-241.70000000000005,20,2180.0
690.0,-90.70000000000005,19,2048.0
695.0,-87.39999999999986,20,2039.0
700.0,-87.39999999999986,18,2016.0
705.0,-233.0999999999999,19,2053.0
710.0,-307.5999999999999,28,2176.0
715.0,-307.5999999999999,32,2197.0
720.0,-317.20000000000005,32,2352.0
725.0,-352.70000000000005,28,2385.0
730.0,-352.70000000000005,24,2373.0
735.0,-297.6999999999998,22,2487.0
740.0,-297.6999999999998,24,2544.0
745.0,-366.9000000000001,26,2531.0
750.0,-319.4000000000001,29,2531.0
755.0,-140.9000000000001,29,2548.0
760.0,-140.9000000000001,28,2581.0
765.0,-366.9000000000001,28,2499.0
