step_time,reward,total_stopped,total_wait_time
5.0,,0,0.0
10.0,,0,0.0
15.0,0.0,0,0.0
20.0,0.0,0,0.0
25.0,0.0,0,0.0
30.0,0.0,0,0.0
35.0,0.0,0,0.0
40.0,0.0,0,0.0
45.0,0.0,0,0.0
50.0,0.0,0,0.0
55.0,0.0,0,0.0
60.0,0.0,0,0.0
65.0,0.0,1,5.0
70.0,-8.0,1,10.0
75.0,-8.0,1,15.0
80.0,-8.0,2,21.0
85.0,-13.8,1,25.0
90.0,-13.8,1,30.0
95.0,-13.099999999999998,0,0.0
100.0,-13.099999999999998,0,0.0
105.0,28.8,0,0.0
110.0,28.8,1,2.0
115.0,28.8,1,7.0
120.0,-9.0,2,13.0
125.0,-9.0,3,25.0
130.0,-19.9,3,34.0
135.0,-19.9,3,49.0
140.0,-19.9,6,74.0
145.0,-48.8,2,41.0
150.0,-48.8,2,26.0
155.0,36.60000000000001,1,19.0
160.0,36.60000000000001,1,24.0
165.0,-3.0,2,32.0
170.0,-3.0,1,8.0
175.0,-3.0,1,13.0
180.0,13.0,1,2.0
185.0,13.0,1,7.0
190.0,2.5999999999999996,2,14.0
195.0,2.5999999999999996,3,26.0
200.0,2.5999999999999996,5,44.0
205.0,-35.0,4,42.0
210.0,-35.0,4,47.0
215.0,-15.399999999999999,3,45.0
220.0,-15.399999999999999,3,60.0
225.0,-25.5,4,79.0
230.0,-25.5,2,36.0
235.0,-25.5,3,47.0
240.0,16.5,1,10.0
245.0,16.5,1,11.0
250.0,31.9,1,16.0
255.0,31.9,1,21.0
260.0,31.9,2,30.0
265.0,-17.4,1,9.0
270.0,-17.4,1,14.0
275.0,11.0,1,19.0
280.0,11.0,2,29.0
285.0,-22.6,2,39.0
290.0,-22.6,1,4.0
295.0,-22.6,2,11.0
300.0,20.300000000000004,2,21.0
305.0,20.300000000000004,3,34.0
310.0,-31.299999999999997,4,51.0
315.0,-31.299999999999997,2,35.0
320.0,-31.299999999999997,2,45.0
325.0,-6.299999999999997,2,28.0
330.0,-6.299999999999997,4,23.0
335.0,7.5,5,41.0
340.0,7.5,5,57.0
345.0,-47.3,5,82.0
350.0,-47.3,1,30.0
355.0,-47.3,1,26.0
360.0,42.3,0,0.0
365.0,42.3,1,5.0
370.0,14.3,3,16.0
375.0,14.3,1,8.0
380.0,14.3,2,16.0
385.0,-7.0,1,11.0
390.0,-7.0,2,12.0
395.0,-4.6,3,16.0
400.0,-4.6,5,39.0
405.0,-43.9,6,67.0
410.0,-43.9,2,69.0
415.0,-43.9,4,56.0
420.0,-5.100000000000001,4,49.0
425.0,-5.100000000000001,4,45.0
430.0,-3.0,4,65.0
435.0,-3.0,4,71.0
440.0,-3.0,4,91.0
445.0,-39.699999999999996,1,45.0
450.0,-39.699999999999996,1,39.0
455.0,40.900000000000006,1,3.0
460.0,40.900000000000006,2,5.0
