step_time,reward,total_stopped,total_wait_time
5.0,,0,0.0
10.0,,0,0.0
15.0,0.0,0,0.0
20.0,0.0,0,0.0
25.0,0.0,0,0.0
30.0,0.0,0,0.0
35.0,0.0,0,0.0
40.0,0.0,0,0.0
45.0,0.0,0,0.0
50.0,0.0,0,0.0
55.0,0.0,0,0.0
60.0,0.0,0,0.0
65.0,0.0,0,0.0
70.0,0.0,0,0.0
75.0,0.0,0,0.0
80.0,-3.0,1,5.0
85.0,-3.0,1,10.0
90.0,-10.3,1,15.0
95.0,-10.3,2,22.0
100.0,-10.3,2,32.0
105.0,-20.299999999999997,2,42.0
110.0,-20.299999999999997,2,52.0
115.0,-27.2,2,62.0
120.0,-27.2,2,72.0
125.0,-25.6,2,82.0
130.0,-25.6,2,92.0
135.0,-31.599999999999994,2,102.0
140.0,-31.599999999999994,2,112.0
145.0,-31.599999999999994,2,122.0
150.0,-34.0,2,132.0
155.0,-34.0,2,142.0
160.0,-36.39999999999999,2,152.0
165.0,-36.39999999999999,0,0.0
170.0,-36.39999999999999,0,0.0
175.0,133.20000000000002,0,0.0
180.0,133.20000000000002,0,0.0
185.0,0.0,0,0.0
190.0,0.0,0,0.0
195.0,0.0,0,0.0
200.0,0.0,0,0.0
205.0,0.0,0,0.0
210.0,0.0,0,0.0
215.0,0.0,0,0.0
220.0,0.0,1,2.0
225.0,0.0,1,7.0
230.0,0.0,2,16.0
235.0,-16.0,1,9.0
240.0,-16.0,1,14.0
245.0,-3.5999999999999996,3,25.0
250.0,-3.5999999999999996,3,40.0
255.0,-35.8,3,55.0
260.0,-35.8,4,72.0
265.0,-35.8,6,98.0
270.0,-57.199999999999996,7,129.0
275.0,-57.199999999999996,8,165.0
280.0,-79.39999999999999,8,205.0
285.0,-79.39999999999999,9,247.0
290.0,-118.29999999999998,9,293.0
295.0,-118.29999999999998,8,326.0
300.0,-118.29999999999998,9,371.0
305.0,-124.4,11,423.0
310.0,-124.4,12,481.0
315.0,-174.09999999999997,14,550.0
320.0,-174.09999999999997,14,620.0
325.0,-190.8,13,689.0
330.0,-190.8,14,744.0
335.0,-216.79999999999995,14,814.0
340.0,-216.79999999999995,14,884.0
345.0,-216.79999999999995,14,954.0
350.0,-248.0,16,1030.0
355.0,-248.0,17,1111.0
360.0,-291.79999999999995,18,1199.0
365.0,-291.79999999999995,8,1005.0
370.0,-291.79999999999995,3,641.0
375.0,405.70000000000005,6,662.0
380.0,405.70000000000005,13,710.0
385.0,-162.10000000000002,14,785.0
390.0,-162.10000000000002,4,615.0
395.0,180.10000000000002,3,488.0
400.0,180.10000000000002,7,514.0
405.0,180.10000000000002,11,563.0
410.0,-137.5,8,327.0
415.0,-137.5,10,238.0
420.0,248.60000000000002,10,288.0
425.0,248.60000000000002,10,338.0
430.0,-126.79999999999998,10,388.0
435.0,-126.79999999999998,9,414.0
