step_time,reward,total_stopped,total_wait_time
5.0,,0,0.0
10.0,0.0,0,0.0
15.0,0.0,0,0.0
20.0,0.0,0,0.0
25.0,0.0,0,0.0
30.0,0.0,0,0.0
35.0,0.0,0,0.0
40.0,0.0,0,0.0
45.0,0.0,0,0.0
50.0,0.0,0,0.0
55.0,0.0,0,0.0
60.0,0.0,0,0.0
65.0,0.0,0,0.0
70.0,0.0,0,0.0
75.0,0.0,0,0.0
80.0,0.0,0,0.0
85.0,0.0,0,0.0
90.0,0.0,0,0.0
95.0,0.0,0,0.0
100.0,-0.01,1,2.0
105.0,-0.01,2,10.0
110.0,-0.11,2,20.0
115.0,-0.14,2,30.0
120.0,-0.14,1,18.0
125.0,0.08000000000000002,1,23.0
130.0,-0.05000000000000002,1,28.0
135.0,-0.05000000000000002,1,33.0
140.0,-0.06999999999999995,1,38.0
145.0,-0.07,1,43.0
150.0,-0.07,1,48.0
155.0,-0.07,3,56.0
160.0,-0.19000000000000006,4,76.0
165.0,-0.19000000000000006,4,89.0
170.0,-0.20999999999999996,6,114.0
175.0,-0.2499999999999999,3,68.0
180.0,0.3999999999999999,4,85.0
185.0,-0.30000000000000004,5,109.0
190.0,-0.25,5,134.0
195.0,-0.25,5,159.0
200.0,-0.25,4,146.0
205.0,0.040000000000000036,4,166.0
210.0,-0.28,4,186.0
215.0,-0.19999999999999996,5,208.0
220.0,-0.19999999999999996,5,233.0
225.0,-0.3500000000000001,5,258.0
230.0,-0.3500000000000001,5,284.0
235.0,0.4700000000000002,4,225.0
240.0,0.4700000000000002,5,247.0
245.0,-0.31000000000000005,4,188.0
250.0,0.5700000000000001,3,200.0
255.0,0.5700000000000001,7,225.0
260.0,-0.30000000000000004,9,268.0
265.0,-0.43000000000000016,9,313.0
270.0,-0.44999999999999973,8,263.0
275.0,0.33999999999999986,10,275.0
280.0,-0.18000000000000016,11,330.0
285.0,-0.5499999999999998,12,388.0
290.0,0.31999999999999984,8,328.0
295.0,0.31999999999999984,10,370.0
300.0,-0.5999999999999996,12,381.0
305.0,-0.33000000000000007,12,436.0
310.0,-0.33000000000000007,9,405.0
315.0,0.08000000000000007,8,448.0
320.0,-0.6000000000000005,11,497.0
325.0,-0.21999999999999975,10,475.0
330.0,-0.1200000000000001,11,510.0
335.0,-0.1200000000000001,9,490.0
340.0,0.009999999999999787,5,459.0
345.0,0.9800000000000004,5,351.0
350.0,0.31999999999999984,8,382.0
355.0,0.31999999999999984,11,398.0
360.0,-0.2999999999999998,10,384.0
365.0,-0.06999999999999984,13,442.0
370.0,-0.7199999999999998,15,490.0
375.0,-0.7200000000000006,15,564.0
380.0,-0.7200000000000006,14,600.0
385.0,-0.6499999999999995,13,611.0
390.0,-0.34000000000000075,13,674.0
395.0,-0.34000000000000075,12,627.0
400.0,0.21000000000000085,8,490.0
405.0,1.3699999999999992,7,373.0
410.0,1.1700000000000004,5,353.0
415.0,0.08000000000000007,8,348.0
420.0,0.33000000000000007,11,363.0
425.0,-0.11000000000000032,6,349.0
430.0,-0.11000000000000032,5,317.0
435.0,0.20000000000000018,9,300.0
440.0,0.14000000000000012,11,288.0
445.0,-0.06000000000000005,7,329.0
450.0,-0.06000000000000005,9,357.0
455.0,-0.41999999999999993,13,416.0
460.0,-0.5900000000000003,12,404.0
465.0,-0.1200000000000001,13,465.0
470.0,-0.2599999999999998,12,466.0
475.0,-0.2599999999999998,14,522.0
480.0,-0.8200000000000003,14,518.0
485.0,-0.20999999999999996,12,581.0
490.0,-0.20999999999999996,12,598.0
495.0,-0.41000000000000014,15,651.0
500.0,-0.8499999999999996,18,730.0
505.0,-0.79,17,815.0
510.0,-0.4300000000000006,16,761.0
515.0,0.3600000000000003,17,786.0
520.0,-0.17999999999999972,17,804.0
525.0,-0.17999999999999972,13,816.0
530.0,-0.40999999999999925,12,725.0
535.0,0.6899999999999995,11,689.0
540.0,1.2800000000000002,9,578.0
545.0,1.0199999999999996,8,476.0
550.0,0.7199999999999998,10,477.0
555.0,0.7199999999999998,12,504.0
560.0,-0.46999999999999975,15,565.0
565.0,-0.6100000000000003,15,640.0
570.0,-0.75,16,702.0
575.0,-0.9399999999999995,16,783.0
580.0,-0.009999999999999787,12,747.0
585.0,-0.009999999999999787,10,731.0
590.0,-0.0600000000000005,11,654.0
595.0,0.7700000000000005,11,602.0
600.0,0.33000000000000007,11,652.0
605.0,0.33000000000000007,13,713.0
610.0,-0.8200000000000003,14,682.0
615.0,0.040000000000000036,15,755.0
620.0,-1.0299999999999994,16,828.0
625.0,-1.0299999999999994,16,841.0
630.0,-0.45000000000000107,19,859.0
635.0,-0.5700000000000003,20,953.0
640.0,-0.5700000000000003,27,1062.0
645.0,-1.4799999999999986,29,1143.0
650.0,-1.3900000000000006,29,1241.0
655.0,-0.6400000000000006,31,1332.0
660.0,-1.2899999999999991,31,1489.0
665.0,-0.8000000000000007,26,1500.0
670.0,-0.8000000000000007,21,1522.0
675.0,-0.6799999999999997,18,1620.0
680.0,-1.3400000000000016,18,1713.0
685.0,-1.3400000000000016,21,1674.0
690.0,0.020000000000003126,24,1555.0
695.0,1.1899999999999977,22,1561.0
700.0,-0.48999999999999844,20,1563.0
705.0,1.0199999999999996,17,1469.0
710.0,0.6799999999999997,21,1437.0
715.0,0.05000000000000071,25,1449.0
720.0,-0.1700000000000017,27,1382.0
